sample	haplo_Skov	chrom	start	end	count_across_all_reg	ovrlp_across_all_reg	chr_st_end	total_overlap	total_in_reg
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr18	4088000	4166000	35	8	chr18.4098586.4118871	6	9
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr18	4088000	4166000	35	8	chr18.4137382.4190403	2	14
191121_FD09254748	191121_FD09254748_hap2	chr18	4088000	4181000	59	31	chr18.4078352.4103855	1	14
191121_FD09254748	191121_FD09254748_hap2	chr18	4088000	4181000	59	31	chr18.4098586.4118871	9	9
191121_FD09254748	191121_FD09254748_hap2	chr18	4088000	4181000	59	31	chr18.4136427.4203633	21	32
O517_DA_C001KLI	O517_DA_C001KLI_hap1	chr18	4088000	4199000	72	53	chr18.4098586.4118871	9	9
O517_DA_C001KLI	O517_DA_C001KLI_hap1	chr18	4088000	4199000	72	53	chr18.4136427.4203633	30	32
O517_DA_C001KLI	O517_DA_C001KLI_hap1	chr18	4088000	4199000	72	53	chr18.4137382.4190403	14	14
O517_DA_C001PIT	O517_DA_C001PIT_hap2	chr18	4088000	4199000	60	40	chr18.4098586.4118871	9	9
O517_DA_C001PIT	O517_DA_C001PIT_hap2	chr18	4088000	4199000	60	40	chr18.4104474.4166561	1	5
O517_DA_C001PIT	O517_DA_C001PIT_hap2	chr18	4088000	4199000	60	40	chr18.4136427.4203633	30	32
191121_FD09254835	191121_FD09254835_hap2	chr18	4088000	4214000	68	48	chr18.4098586.4118871	9	9
191121_FD09254835	191121_FD09254835_hap2	chr18	4088000	4214000	68	48	chr18.4136427.4203633	31	32
191121_FD09254835	191121_FD09254835_hap2	chr18	4088000	4214000	68	48	chr18.4190814.4239686	3	6
191121_FD09254835	191121_FD09254835_hap2	chr18	4088000	4214000	68	48	chr18.4206116.4233324	3	8
191121_FD09254835	191121_FD09254835_hap2	chr18	4088000	4214000	68	48	chr18.4206271.4247376	2	8
191121_FD09254772	191121_FD09254772_hap2	chr18	4088000	4248000	77	57	chr18.4098586.4118871	9	9
191121_FD09254772	191121_FD09254772_hap2	chr18	4088000	4248000	77	57	chr18.4136427.4203633	32	32
191121_FD09254772	191121_FD09254772_hap2	chr18	4088000	4248000	77	57	chr18.4206116.4233324	8	8
191121_FD09254772	191121_FD09254772_hap2	chr18	4088000	4248000	77	57	chr18.4206271.4247376	8	8
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4078352.4103855	9	14
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4098586.4118871	9	9
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4136427.4203633	32	32
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4137382.4190403	13	14
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4205742.4247881	16	16
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4206116.4233324	8	8
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr18	4088000	4248000	121	95	chr18.4206271.4247376	8	8
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr18	4088000	4248000	79	57	chr18.4098586.4118871	9	9
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr18	4088000	4248000	79	57	chr18.4136427.4203633	32	32
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr18	4088000	4248000	79	57	chr18.4206116.4233324	8	8
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr18	4088000	4248000	79	57	chr18.4206271.4247376	8	8
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr18	4088000	4248000	75	57	chr18.4098586.4118871	9	9
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr18	4088000	4248000	75	57	chr18.4136427.4203633	32	32
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr18	4088000	4248000	75	57	chr18.4206116.4233324	8	8
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr18	4088000	4248000	75	57	chr18.4206271.4247376	8	8
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr18	4088000	4248000	80	56	chr18.4098586.4118871	9	9
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr18	4088000	4248000	80	56	chr18.4136427.4203633	31	32
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr18	4088000	4248000	80	56	chr18.4206116.4233324	8	8
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr18	4088000	4248000	80	56	chr18.4206271.4247376	8	8
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	76	57	chr18.4098586.4118871	9	9
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	76	57	chr18.4136427.4203633	2	32
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	76	57	chr18.4137382.4190403	14	14
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	76	57	chr18.4205742.4247881	16	16
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	76	57	chr18.4206116.4233324	8	8
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr18	4088000	4248000	76	57	chr18.4206271.4247376	8	8
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr18	4088000	4248000	84	49	chr18.4098586.4118871	9	9
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr18	4088000	4248000	84	49	chr18.4136427.4203633	24	32
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr18	4088000	4248000	84	49	chr18.4206116.4233324	8	8
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr18	4088000	4248000	84	49	chr18.4206271.4247376	8	8
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr18	4088000	4248000	77	55	chr18.4098586.4118871	9	9
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr18	4088000	4248000	77	55	chr18.4136427.4203633	31	32
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr18	4088000	4248000	77	55	chr18.4206116.4233324	7	8
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr18	4088000	4248000	77	55	chr18.4206271.4247376	8	8
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr18	4088000	4248000	72	57	chr18.4098586.4118871	9	9
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr18	4088000	4248000	72	57	chr18.4136427.4203633	30	32
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr18	4088000	4248000	72	57	chr18.4137382.4190403	3	14
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr18	4088000	4248000	72	57	chr18.4206116.4233324	8	8
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr18	4088000	4248000	72	57	chr18.4206271.4247376	7	8
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr18	4088000	4248000	82	56	chr18.4098586.4118871	9	9
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr18	4088000	4248000	82	56	chr18.4136427.4203633	31	32
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr18	4088000	4248000	82	56	chr18.4206116.4233324	8	8
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr18	4088000	4248000	82	56	chr18.4206271.4247376	8	8
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	108	85	chr18.4098586.4118871	9	9
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	108	85	chr18.4136427.4203633	32	32
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	108	85	chr18.4137382.4190403	14	14
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	108	85	chr18.4205742.4247881	15	16
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	108	85	chr18.4206116.4233324	8	8
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr18	4088000	4248000	108	85	chr18.4206271.4247376	7	8
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr18	4088000	4248000	75	57	chr18.4098586.4118871	9	9
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr18	4088000	4248000	75	57	chr18.4136427.4203633	32	32
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr18	4088000	4248000	75	57	chr18.4206116.4233324	8	8
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr18	4088000	4248000	75	57	chr18.4206271.4247376	8	8
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr18	4088000	4248000	81	53	chr18.4098586.4118871	9	9
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr18	4088000	4248000	81	53	chr18.4136427.4203633	28	32
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr18	4088000	4248000	81	53	chr18.4206116.4233324	8	8
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr18	4088000	4248000	81	53	chr18.4206271.4247376	8	8
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr18	4088000	4249000	77	59	chr18.4098586.4118871	8	9
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr18	4088000	4249000	77	59	chr18.4136427.4203633	30	32
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr18	4088000	4249000	77	59	chr18.4144732.4181176	5	6
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr18	4088000	4249000	77	59	chr18.4206116.4233324	8	8
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr18	4088000	4249000	77	59	chr18.4206271.4247376	8	8
O517_DA_C001KLK	O517_DA_C001KLK_hap1	chr18	4089000	4248000	83	56	chr18.4098586.4118871	8	9
O517_DA_C001KLK	O517_DA_C001KLK_hap1	chr18	4089000	4248000	83	56	chr18.4136427.4203633	32	32
O517_DA_C001KLK	O517_DA_C001KLK_hap1	chr18	4089000	4248000	83	56	chr18.4206116.4233324	8	8
O517_DA_C001KLK	O517_DA_C001KLK_hap1	chr18	4089000	4248000	83	56	chr18.4206271.4247376	8	8
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4078352.4103855	9	14
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4098586.4118871	8	9
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4136427.4203633	31	32
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4137382.4190403	14	14
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4205742.4247881	16	16
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4206116.4233324	8	8
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr18	4089000	4248000	128	94	chr18.4206271.4247376	8	8
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr18	4089000	4248000	87	70	chr18.4098586.4118871	9	9
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr18	4089000	4248000	87	70	chr18.4136427.4203633	32	32
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr18	4089000	4248000	87	70	chr18.4137382.4190403	13	14
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr18	4089000	4248000	87	70	chr18.4206116.4233324	8	8
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr18	4089000	4248000	87	70	chr18.4206271.4247376	8	8
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	106	77	chr18.4078352.4103855	9	14
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	106	77	chr18.4098586.4118871	9	9
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	106	77	chr18.4136427.4203633	32	32
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	106	77	chr18.4137382.4190403	3	14
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	106	77	chr18.4205742.4247881	16	16
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr18	4091000	4248000	106	77	chr18.4206116.4233324	8	8
O517_DA_C001KMG	O517_DA_C001KMG_hap2	chr18	4092000	4193000	52	36	chr18.4098586.4118871	9	9
O517_DA_C001KMG	O517_DA_C001KMG_hap2	chr18	4092000	4193000	52	36	chr18.4136427.4203633	27	32
191121_FD09254803	191121_FD09254803_hap1	chr18	4093000	4133000	17	8	chr18.4098586.4118871	8	9
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr18	4093000	4166000	31	7	chr18.4098586.4118871	5	9
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr18	4093000	4166000	31	7	chr18.4137382.4190403	2	14
O517_DA_C001KMI	O517_DA_C001KMI_hap1	chr18	4094000	4148000	27	13	chr18.4098586.4118871	9	9
O517_DA_C001KMI	O517_DA_C001KMI_hap1	chr18	4094000	4148000	27	13	chr18.4136427.4203633	4	32
191121_FD09254780	191121_FD09254780_hap1	chr18	4094000	4193000	63	45	chr18.4078352.4103855	8	14
191121_FD09254780	191121_FD09254780_hap1	chr18	4094000	4193000	63	45	chr18.4098586.4118871	9	9
191121_FD09254780	191121_FD09254780_hap1	chr18	4094000	4193000	63	45	chr18.4136427.4203633	28	32
191121_FD09254771	191121_FD09254771_hap1	chr18	4094000	4248000	85	69	chr18.4098586.4118871	9	9
191121_FD09254771	191121_FD09254771_hap1	chr18	4094000	4248000	85	69	chr18.4136427.4203633	28	32
191121_FD09254771	191121_FD09254771_hap1	chr18	4094000	4248000	85	69	chr18.4205742.4247881	16	16
191121_FD09254771	191121_FD09254771_hap1	chr18	4094000	4248000	85	69	chr18.4206116.4233324	8	8
191121_FD09254771	191121_FD09254771_hap1	chr18	4094000	4248000	85	69	chr18.4206271.4247376	8	8
O517_DA_C001KLR	O517_DA_C001KLR_hap2	chr18	4094000	4248000	76	57	chr18.4098586.4118871	9	9
O517_DA_C001KLR	O517_DA_C001KLR_hap2	chr18	4094000	4248000	76	57	chr18.4136427.4203633	32	32
O517_DA_C001KLR	O517_DA_C001KLR_hap2	chr18	4094000	4248000	76	57	chr18.4206116.4233324	8	8
O517_DA_C001KLR	O517_DA_C001KLR_hap2	chr18	4094000	4248000	76	57	chr18.4206271.4247376	8	8
O517_DA_C001KM6	O517_DA_C001KM6_hap2	chr18	4094000	4248000	87	57	chr18.4098586.4118871	9	9
O517_DA_C001KM6	O517_DA_C001KM6_hap2	chr18	4094000	4248000	87	57	chr18.4136427.4203633	32	32
O517_DA_C001KM6	O517_DA_C001KM6_hap2	chr18	4094000	4248000	87	57	chr18.4206116.4233324	8	8
O517_DA_C001KM6	O517_DA_C001KM6_hap2	chr18	4094000	4248000	87	57	chr18.4206271.4247376	8	8
O517_DA_C001KN2	O517_DA_C001KN2_hap2	chr18	4094000	4248000	94	72	chr18.4098586.4118871	9	9
O517_DA_C001KN2	O517_DA_C001KN2_hap2	chr18	4094000	4248000	94	72	chr18.4136427.4203633	31	32
O517_DA_C001KN2	O517_DA_C001KN2_hap2	chr18	4094000	4248000	94	72	chr18.4205742.4247881	16	16
O517_DA_C001KN2	O517_DA_C001KN2_hap2	chr18	4094000	4248000	94	72	chr18.4206116.4233324	8	8
O517_DA_C001KN2	O517_DA_C001KN2_hap2	chr18	4094000	4248000	94	72	chr18.4206271.4247376	8	8
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	81	64	chr18.4098586.4118871	9	9
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	81	64	chr18.4136427.4203633	32	32
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	81	64	chr18.4144732.4181176	6	6
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	81	64	chr18.4190814.4239686	1	6
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	81	64	chr18.4206116.4233324	8	8
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr18	4094000	4248000	81	64	chr18.4206271.4247376	8	8
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr18	4094000	4248000	73	57	chr18.4098586.4118871	9	9
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr18	4094000	4248000	73	57	chr18.4136427.4203633	32	32
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr18	4094000	4248000	73	57	chr18.4206116.4233324	8	8
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr18	4094000	4248000	73	57	chr18.4206271.4247376	8	8
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr18	4095000	4239000	96	59	chr18.4098586.4118871	9	9
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr18	4095000	4239000	96	59	chr18.4136427.4203633	31	32
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr18	4095000	4239000	96	59	chr18.4137382.4190403	2	14
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr18	4095000	4239000	96	59	chr18.4205742.4247881	9	16
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr18	4095000	4239000	96	59	chr18.4206116.4233324	8	8
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr18	4095000	4248000	83	63	chr18.4098586.4118871	9	9
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr18	4095000	4248000	83	63	chr18.4136427.4203633	32	32
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr18	4095000	4248000	83	63	chr18.4144732.4181176	6	6
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr18	4095000	4248000	83	63	chr18.4206116.4233324	8	8
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr18	4095000	4248000	83	63	chr18.4206271.4247376	8	8
191121_FD09254748	191121_FD09254748_hap1	chr18	4106000	4131000	21	4	chr18.4098586.4118871	4	9
191121_FD09254777	191121_FD09254777_hap1	chr18	4106000	4131000	17	1	chr18.4098586.4118871	1	9
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr18	4106000	4131000	23	4	chr18.4098586.4118871	4	9
O517_DA_C001KNH	O517_DA_C001KNH_hap2	chr18	4107000	4140000	21	3	chr18.4098586.4118871	1	9
O517_DA_C001KNH	O517_DA_C001KNH_hap2	chr18	4107000	4140000	21	3	chr18.4136427.4203633	2	32
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr18	4107000	4199000	45	29	chr18.4098586.4118871	1	9
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr18	4107000	4199000	45	29	chr18.4136427.4203633	28	32
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	76	49	chr18.4098586.4118871	2	9
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	76	49	chr18.4136427.4203633	5	32
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	76	49	chr18.4137382.4190403	14	14
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	76	49	chr18.4205742.4247881	16	16
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	76	49	chr18.4206116.4233324	8	8
191121_FD09254762	191121_FD09254762_hap1	chr18	4107000	4248000	76	49	chr18.4206271.4247376	4	8
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	105	79	chr18.4098586.4118871	1	9
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	105	79	chr18.4136427.4203633	32	32
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	105	79	chr18.4137382.4190403	14	14
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	105	79	chr18.4205742.4247881	16	16
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	105	79	chr18.4206116.4233324	8	8
191121_FD09254786	191121_FD09254786_hap1	chr18	4107000	4248000	105	79	chr18.4206271.4247376	8	8
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr18	4107000	4248000	73	52	chr18.4098586.4118871	4	9
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr18	4107000	4248000	73	52	chr18.4136427.4203633	32	32
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr18	4107000	4248000	73	52	chr18.4206116.4233324	8	8
O517_DA_C001KLK	O517_DA_C001KLK_hap2	chr18	4107000	4248000	73	52	chr18.4206271.4247376	8	8
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr18	4107000	4248000	76	53	chr18.4098586.4118871	4	9
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr18	4107000	4248000	76	53	chr18.4136427.4203633	32	32
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr18	4107000	4248000	76	53	chr18.4205742.4247881	1	16
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr18	4107000	4248000	76	53	chr18.4206116.4233324	8	8
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr18	4107000	4248000	76	53	chr18.4206271.4247376	8	8
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr18	4107000	4248000	78	54	chr18.4098586.4118871	4	9
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr18	4107000	4248000	78	54	chr18.4104474.4166561	2	5
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr18	4107000	4248000	78	54	chr18.4136427.4203633	32	32
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr18	4107000	4248000	78	54	chr18.4206116.4233324	8	8
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr18	4107000	4248000	78	54	chr18.4206271.4247376	8	8
191121_FD09254801	191121_FD09254801_hap1	chr18	4111000	4247000	64	53	chr18.4098586.4118871	4	9
191121_FD09254801	191121_FD09254801_hap1	chr18	4111000	4247000	64	53	chr18.4104474.4166561	4	5
191121_FD09254801	191121_FD09254801_hap1	chr18	4111000	4247000	64	53	chr18.4136427.4203633	31	32
191121_FD09254801	191121_FD09254801_hap1	chr18	4111000	4247000	64	53	chr18.4206116.4233324	8	8
191121_FD09254801	191121_FD09254801_hap1	chr18	4111000	4247000	64	53	chr18.4206271.4247376	6	8
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr18	4111000	4248000	79	64	chr18.4098586.4118871	4	9
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr18	4111000	4248000	79	64	chr18.4136427.4203633	32	32
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr18	4111000	4248000	79	64	chr18.4137382.4190403	12	14
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr18	4111000	4248000	79	64	chr18.4206116.4233324	8	8
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr18	4111000	4248000	79	64	chr18.4206271.4247376	8	8
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	92	67	chr18.4098586.4118871	4	9
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	92	67	chr18.4136427.4203633	32	32
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	92	67	chr18.4190814.4239686	1	6
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	92	67	chr18.4205742.4247881	14	16
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	92	67	chr18.4206116.4233324	8	8
O517_DA_C001KLM	O517_DA_C001KLM_hap1	chr18	4111000	4248000	92	67	chr18.4206271.4247376	8	8
O517_DA_C001KMA	O517_DA_C001KMA_hap1	chr18	4111000	4248000	84	52	chr18.4098586.4118871	4	9
O517_DA_C001KMA	O517_DA_C001KMA_hap1	chr18	4111000	4248000	84	52	chr18.4136427.4203633	32	32
O517_DA_C001KMA	O517_DA_C001KMA_hap1	chr18	4111000	4248000	84	52	chr18.4206116.4233324	8	8
O517_DA_C001KMA	O517_DA_C001KMA_hap1	chr18	4111000	4248000	84	52	chr18.4206271.4247376	8	8
191121_FD09254788	191121_FD09254788_hap1	chr18	4112000	4248000	80	63	chr18.4098586.4118871	4	9
191121_FD09254788	191121_FD09254788_hap1	chr18	4112000	4248000	80	63	chr18.4136427.4203633	32	32
191121_FD09254788	191121_FD09254788_hap1	chr18	4112000	4248000	80	63	chr18.4205742.4247881	12	16
191121_FD09254788	191121_FD09254788_hap1	chr18	4112000	4248000	80	63	chr18.4206116.4233324	8	8
191121_FD09254788	191121_FD09254788_hap1	chr18	4112000	4248000	80	63	chr18.4206271.4247376	7	8
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	88	66	chr18.4078793.4250837	1	6
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	88	66	chr18.4098586.4118871	1	9
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	88	66	chr18.4136427.4203633	26	32
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	88	66	chr18.4137382.4190403	14	14
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	88	66	chr18.4205742.4247881	16	16
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr18	4116000	4249000	88	66	chr18.4206116.4233324	8	8
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr18	4120000	4251000	79	67	chr18.4078793.4250837	5	6
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr18	4120000	4251000	79	67	chr18.4136427.4203633	32	32
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr18	4120000	4251000	79	67	chr18.4205742.4247881	15	16
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr18	4120000	4251000	79	67	chr18.4206116.4233324	8	8
O517_DA_C001KLO	O517_DA_C001KLO_hap1	chr18	4120000	4251000	79	67	chr18.4206271.4247376	7	8
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr18	4122000	4248000	76	63	chr18.4136427.4203633	31	32
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr18	4122000	4248000	76	63	chr18.4144732.4181176	1	6
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr18	4122000	4248000	76	63	chr18.4205742.4247881	15	16
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr18	4122000	4248000	76	63	chr18.4206116.4233324	8	8
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr18	4122000	4248000	76	63	chr18.4206271.4247376	8	8
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr18	4122000	4248000	61	50	chr18.4078793.4250837	1	6
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr18	4122000	4248000	61	50	chr18.4136427.4203633	32	32
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr18	4122000	4248000	61	50	chr18.4144732.4181176	1	6
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr18	4122000	4248000	61	50	chr18.4206116.4233324	8	8
O517_DA_C001PIU	O517_DA_C001PIU_hap2	chr18	4122000	4248000	61	50	chr18.4206271.4247376	8	8
191121_FD09254755	191121_FD09254755_hap1	chr18	4125000	4149000	11	5	chr18.4136427.4203633	5	32
191121_FD09254762	191121_FD09254762_hap2	chr18	4125000	4149000	19	12	chr18.4136427.4203633	5	32
191121_FD09254762	191121_FD09254762_hap2	chr18	4125000	4149000	19	12	chr18.4137382.4190403	7	14
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr18	4125000	4161000	25	16	chr18.4136427.4203633	7	32
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr18	4125000	4161000	25	16	chr18.4137382.4190403	9	14
O517_DA_C001KN7	O517_DA_C001KN7_hap2	chr18	4125000	4189000	27	16	chr18.4136427.4203633	3	32
O517_DA_C001KN7	O517_DA_C001KN7_hap2	chr18	4125000	4189000	27	16	chr18.4137382.4190403	13	14
